IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752,5.495,65.61,0.3983,0.1763,0.0175,35,27,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_00,9999,64.82,0.3969,0.3332,0.021,126,223,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_01,75.11,65.89,0.4185,0.4055,0.044,84,112,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_02,31.07,65.94,0.4203,0.2079,0.0452,76,67,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_03,6.22,66.1,0.4144,0.1953,0.0133,34,26,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_04,7.9,66.3,0.411,0.0341,0.0011,16,9,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_05,10.32,66.61,0.4079,0.0608,0.0024,19,15,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_06,6.33,66.48,0.4119,0.2323,0.014,43,46,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_07,5.04,66.26,0.406,0.0441,8e-04,18,11,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_08,6.06,65.88,0.4032,0.3961,0.0313,85,146,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_09,6.6,64.89,0.4019,0.2794,0.0974,148,305,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_10,13.11,65.57,0.395,0.2673,0.0242,50,61,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_11,10.5,65.42,0.4002,0.1826,0.0202,39,42,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_12,7.83,65.72,0.3982,0.2122,0.0229,38,34,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_13,6.83,65.98,0.4017,0.2409,0.0286,47,50,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_14,6.98,65.9,0.3993,0.1325,0.0069,26,24,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_15,6.65,65.97,0.4048,0.2232,0.0266,40,37,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_16,5.72,65.77,0.4009,0.1885,0.0138,28,21,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_17,7.48,66.01,0.4065,0.2224,0.0348,50,50,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_18,8.35,65.74,0.3951,0.0625,0.0023,24,20,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,1,model_1_multimer_v3_p1_230408_012752_recycled_19,4.96,65.45,0.4003,0.1375,0.0093,32,21,IRAK1_O54692_x1_1,1,2
IRAK1_O54692_x1,2,model_2_multimer_v3_p1_230408_768879,4.486,65.47,0.4199,0.0341,8e-04,18,12,IRAK1_O54692_x1_2,1,2
IRAK1_O54692_x1,2,model_2_multimer_v3_p1_230408_768879_recycled_00,9999,63.76,0.4014,0.3176,0.0092,67,117,IRAK1_O54692_x1_2,1,2
IRAK1_O54692_x1,2,model_2_multimer_v3_p1_230408_768879_recycled_01,80.37,63.99,0.3919,0.0231,2e-04,17,21,IRAK1_O54692_x1_2,1,2
IRAK1_O54692_x1,2,model_2_multimer_v3_p1_230408_768879_recycled_02,13.4,65.18,0.4062,0.0112,0,8,7,IRAK1_O54692_x1_2,1,2
IRAK1_O54692_x1,2,model_2_multimer_v3_p1_230408_768879_recycled_03,7.44,65.75,0.4125,0.0064,0,6,4,IRAK1_O54692_x1_2,1,2
IRAK1_O54692_x1,2,model_2_multimer_v3_p1_230408_768879_recycled_04,8.97,65.62,0.4117,0.0152,1e-04,12,17,IRAK1_O54692_x1_2,1,2
IRAK1_O54692_x1,2,model_2_multimer_v3_p1_230408_768879_recycled_05,8.16,66.04,0.4179,0.0031,0,4,2,IRAK1_O54692_x1_2,1,2
IRAK1_O54692_x1,2,model_2_multimer_v3_p1_230408_768879_recycled_06,6.66,65.54,0.4172,0.0211,1e-04,16,16,IRAK1_O54692_x1_2,1,2
IRAK1_O54692_x1,2,model_2_multimer_v3_p1_230408_768879_recycled_07,6.98,65.73,0.4144,0.0185,1e-04,14,10,IRAK1_O54692_x1_2,1,2
IRAK1_O54692_x1,2,model_2_multimer_v3_p1_230408_768879_recycled_08,5.15,65.74,0.4188,0.0242,3e-04,19,24,IRAK1_O54692_x1_2,1,2
IRAK1_O54692_x1,2,model_2_multimer_v3_p1_230408_768879_recycled_09,3.47,65.94,0.4172,0.0249,3e-04,17,20,IRAK1_O54692_x1_2,1,2
IRAK1_O54692_x1,2,model_2_multimer_v3_p1_230408_768879_recycled_10,4.64,65.85,0.419,0.0492,9e-04,23,28,IRAK1_O54692_x1_2,1,2
IRAK1_O54692_x1,2,model_2_multimer_v3_p1_230408_768879_recycled_11,4.76,65.96,0.4234,0.0622,0.0022,22,16,IRAK1_O54692_x1_2,1,2
IRAK1_O54692_x1,2,model_2_multimer_v3_p1_230408_768879_recycled_12,4.41,65.57,0.423,0.1381,0.0112,31,33,IRAK1_O54692_x1_2,1,2
